Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
inoLab Multi 9430; 14490252;3;13.10.2020 09:24:28;8,09;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:24:33;8,08;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:24:38;8,10;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:24:43;8,13;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:24:48;8,15;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:24:53;8,17;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:24:58;8,18;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:03;8,19;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:08;8,19;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:13;8,22;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:18;8,23;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:23;8,24;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:28;8,25;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:33;8,26;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:38;8,29;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:43;8,30;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:48;8,31;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:53;8,34;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:25:58;8,35;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:03;8,36;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:08;8,37;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:13;8,39;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:18;8,39;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:23;8,41;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:28;8,41;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:33;8,43;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:38;8,45;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:43;8,45;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:48;8,46;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:53;8,46;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:26:58;8,48;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:03;8,50;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:08;8,50;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:13;8,50;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:18;8,51;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:23;8,52;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:28;8,54;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:33;8,54;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:38;8,56;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:43;8,57;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:48;8,58;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:53;8,59;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:27:58;8,60;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:03;8,61;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:08;8,61;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:13;8,63;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:18;8,63;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:23;8,64;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:28;8,66;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:33;8,66;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:38;8,67;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:43;8,68;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:48;8,68;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:53;8,68;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:28:58;8,69;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:03;8,71;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:08;8,71;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:13;8,72;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:18;8,73;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:23;8,73;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:28;8,74;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:33;8,74;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:38;8,75;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:43;8,76;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:48;8,77;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:53;8,77;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:29:58;8,77;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:03;8,79;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:08;8,81;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:13;8,82;mg/l;Ox;20,3;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:18;8,82;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:23;8,82;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:28;8,82;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:33;8,83;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:38;8,83;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:43;8,83;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:48;8,83;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:53;8,83;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:30:58;8,84;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:03;8,85;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:08;8,86;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:13;8,87;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:18;8,87;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:23;8,88;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:28;8,88;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:33;8,88;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:38;8,89;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:43;8,90;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:48;8,90;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:53;8,90;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:31:58;8,91;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:03;8,91;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:08;8,91;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:13;8,91;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:18;8,92;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:23;8,92;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:28;8,92;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:33;8,93;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:38;8,94;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:43;8,95;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:48;8,94;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:53;8,95;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:32:58;8,96;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:03;8,96;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:08;8,96;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:13;8,96;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:18;8,96;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:23;8,96;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:28;8,96;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:33;8,97;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:38;8,98;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:43;8,98;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:48;8,99;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:53;9,00;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:33:58;9,00;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:03;8,99;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:08;8,99;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:13;8,99;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:18;9,01;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:23;9,01;mg/l;Ox;20,4;°C;Temp;;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:28;9,01;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:33;9,01;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:38;9,01;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:43;9,01;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:48;9,02;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:53;9,01;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:34:58;9,01;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:35:03;9,02;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
inoLab Multi 9430; 14490252;3;13.10.2020 09:35:08;9,03;mg/l;Ox;20,4;°C;Temp;AR;+++;SC-FDO 925   14450243   t90 = 30 s;FDO 925; 14480154;
